SalesOrderNumber|OrderDate|ProductKey|ResellerKey|EmployeeKey|SalesTerritoryKey|Quantity|Unit Price|Sales|Cost
SO55241|2019/10/04|511|146|289|1|7|218.45|1529.15|1395.63
SO55269|2019/10/12|467|290|289|1|7|14.69|102.83|64.12
SO55277|2019/10/15|511|506|286|1|7|218.45|1529.15|1395.63
SO55277|2019/10/15|400|506|286|1|7|37.15|260.05|192.45
SO55277|2019/10/15|355|506|286|1|7|1391.99|9743.93|8859.34
SO55277|2019/10/15|363|506|286|1|7|1376.99|9638.93|8763.87
SO55295|2019/10/20|545|668|293|1|7|24.29|170.03|125.84
SO55295|2019/10/20|481|668|293|1|7|5.39|37.73|23.54
SO55325|2019/10/30|499|451|293|1|7|602.35|4216.45|4212.21
SO57026|2019/11/03|488|361|293|1|7|32.39|226.73|291.01
SO57026|2019/11/03|472|361|293|1|7|38.1|266.7|166.24
SO57030|2019/11/04|501|236|289|1|7|72.88|510.16|377.5
SO57030|2019/11/04|359|236|289|1|7|1376.99|9638.93|8763.87
SO57030|2019/11/04|400|236|289|1|7|37.15|260.05|192.45
SO57046|2019/11/07|477|650|282|1|7|2.99|20.93|13.06
SO57099|2019/11/15|490|605|286|1|7|32.39|226.73|291.01
SO57099|2019/11/15|488|605|286|1|7|32.39|226.73|291.01
SO57105|2019/11/16|363|697|282|1|7|1376.99|9638.93|8763.87
SO57105|2019/11/16|594|697|282|1|7|338.99|2372.93|2157.53
SO57136|2019/11/20|477|433|272|1|7|2.99|20.93|13.06
SO57176|2019/11/28|234|401|287|1|7|29.99|209.93|269.45
SO57176|2019/11/28|477|401|287|1|7|2.99|20.93|13.06
SO58917|2019/12/02|225|692|293|1|7|5.39|37.73|48.46
SO58940|2019/12/06|474|293|287|1|7|41.99|293.93|183.23
SO58961|2019/12/11|523|182|289|1|7|31.58|221.06|163.61
SO58961|2019/12/11|484|182|289|1|7|4.77|33.39|20.81
SO58963|2019/12/11|559|254|286|1|7|12.14|84.98|62.91
SO58963|2019/12/11|594|254|286|1|7|338.99|2372.93|2157.53
SO59010|2019/12/18|487|109|293|1|7|32.99|230.93|143.96
SO59031|2019/12/21|561|308|289|1|7|1430.44|10013.08|10373.57
SO61182|2020/01/04|353|146|289|1|7|1391.99|9743.93|8859.34
SO61182|2020/01/04|484|146|289|1|7|4.77|33.39|20.81
SO61195|2020/01/08|471|290|289|1|7|38.1|266.7|166.24
SO61195|2020/01/08|222|290|289|1|7|20.99|146.93|91.6
SO61195|2020/01/08|465|290|289|1|7|14.69|102.83|64.12
SO61195|2020/01/08|477|290|289|1|7|2.99|20.93|13.06
SO61267|2020/01/31|572|505|293|1|7|445.41|3117.87|3230.11
SO63131|2020/02/02|359|697|282|1|7|1376.99|9638.93|8763.87
SO63131|2020/02/02|591|697|282|1|7|338.99|2372.93|2157.53
SO63131|2020/02/02|353|697|282|1|7|1391.99|9743.93|8859.34
SO63131|2020/02/02|588|697|282|1|7|461.69|3231.83|2938.45
SO63133|2020/02/03|484|605|286|1|7|4.77|33.39|20.81
SO63133|2020/02/03|477|605|286|1|7|2.99|20.93|13.06
SO63133|2020/02/03|472|605|286|1|7|38.1|266.7|166.24
SO63148|2020/02/07|491|361|293|1|7|32.39|226.73|291.01
SO63149|2020/02/07|298|236|289|1|7|809.76|5668.32|5173.29
SO63157|2020/02/08|524|650|282|1|7|158.43|1109.01|1012.16
SO63157|2020/02/08|465|650|282|1|7|14.69|102.83|64.12
SO63157|2020/02/08|491|650|282|1|7|32.39|226.73|291.01
SO63157|2020/02/08|487|650|282|1|7|32.99|230.93|143.96
SO63157|2020/02/08|361|650|282|1|7|1376.99|9638.93|8763.87
SO63224|2020/02/19|581|433|293|1|7|1020.59|7144.13|7577.57
SO65200|2020/03/09|511|254|286|1|7|218.45|1529.15|1395.63
SO65312|2020/03/28|359|109|293|1|7|1376.99|9638.93|8763.87
SO67266|2020/04/05|600|146|289|1|7|323.99|2267.93|2062.06
SO67294|2020/04/13|374|290|289|1|7|1466.01|10262.07|10884.64
SO67297|2020/04/14|357|506|286|1|7|1391.99|9743.93|8859.34
SO67315|2020/04/21|481|668|293|1|7|5.39|37.73|23.54
SO67322|2020/04/23|214|110|286|1|7|20.99|146.93|91.6
SO69406|2020/05/04|471|361|293|1|7|38.1|266.7|166.24
SO69406|2020/05/04|491|361|293|1|7|32.39|226.73|291.01
SO69408|2020/05/04|511|236|289|1|7|218.45|1529.15|1395.63
SO69408|2020/05/04|516|236|289|1|7|23.48|164.36|121.65
SO69413|2020/05/05|361|43|282|1|7|1376.99|9638.93|8763.87
SO69422|2020/05/07|465|650|282|1|7|14.69|102.83|64.12
SO69422|2020/05/07|353|650|282|1|7|1391.99|9743.93|8859.34
SO69422|2020/05/07|357|650|282|1|7|1391.99|9743.93|8859.34
SO69471|2020/05/14|592|697|282|1|7|113|791|2157.53
SO69471|2020/05/14|587|697|282|1|7|461.69|3231.83|2938.45
SO69475|2020/05/15|568|605|286|1|7|445.41|3117.87|3230.11
SO69508|2020/05/21|482|433|293|1|7|5.39|37.73|23.54
SO69508|2020/05/21|214|433|293|1|7|20.99|146.93|91.6
SO69508|2020/05/21|472|433|293|1|7|38.1|266.7|166.24
SO69508|2020/05/21|580|433|293|1|7|1020.59|7144.13|7577.57
SO69508|2020/05/21|605|433|293|1|7|323.99|2267.93|2405.55
SO69508|2020/05/21|584|433|293|1|7|323.99|2267.93|2405.55
SO69508|2020/05/21|372|433|293|1|7|1466.01|10262.07|10884.64
SO69508|2020/05/21|382|433|293|1|7|672.29|4706.03|4991.56
SO69508|2020/05/21|374|433|293|1|7|1466.01|10262.07|10884.64
SO69508|2020/05/21|217|433|293|1|7|20.99|146.93|91.6
SO69521|2020/05/23|560|693|289|1|7|728.91|5102.37|5286.06
SO45814|2018/04/29|218|485|272|5|7|5.7|39.9|23.77
SO46671|2018/07/27|458|523|282|3|7|44.99|314.93|216.53
SO46671|2018/07/27|464|523|282|3|7|14.13|98.91|68
SO46993|2018/08/16|230|233|272|2|7|28.84|201.88|203.56
SO47004|2018/08/19|469|484|290|10|7|22.79|159.53|109.7
SO47004|2018/08/19|213|484|290|10|7|20.19|141.33|97.15
SO47041|2018/08/25|327|79|282|3|7|234.9|1644.3|3406.95
SO47041|2018/08/25|323|79|282|3|7|469.79|3288.53|3406.95
SO47065|2018/08/29|213|546|282|3|7|20.19|141.33|97.15
SO47065|2018/08/29|360|546|282|3|7|1229.46|8606.22|7740.67
SO47065|2018/08/29|308|546|282|3|7|744.27|5209.89|4626.4
SO47065|2018/08/29|458|546|282|3|7|44.99|314.93|216.53
SO47352|2018/09/02|365|149|287|3|7|647.99|4535.93|4189.05
SO47352|2018/09/02|453|149|287|3|7|35.99|251.93|173.22
SO47724|2018/10/29|216|523|282|3|7|20.19|141.33|97.15
SO47724|2018/10/29|461|523|282|3|7|53.99|377.93|259.85
SO47724|2018/10/29|460|523|282|3|7|53.99|377.93|259.85
SO48065|2018/11/23|263|79|282|3|7|202.33|1416.31|1310.1
SO48065|2018/11/23|343|79|282|3|7|469.79|3288.53|3406.95
SO48065|2018/11/23|385|79|282|3|7|600.26|4201.82|4239.54
SO48065|2018/11/23|387|79|282|3|7|600.26|4201.82|4239.54
SO48065|2018/11/23|447|79|282|3|7|15|105|72.19
SO48089|2018/11/30|447|546|282|3|7|15|105|72.19
SO48089|2018/11/30|362|546|282|3|7|1229.46|8606.22|7740.67
SO48359|2018/12/22|335|90|272|5|7|469.79|3288.53|3406.95
SO48359|2018/12/22|213|90|272|5|7|20.19|141.33|97.15
SO48359|2018/12/22|333|90|272|5|7|469.79|3288.53|3406.95
SO48359|2018/12/22|273|90|272|5|7|202.33|1416.31|1310.1
SO48791|2019/01/30|213|523|282|3|7|20.19|141.33|97.15
SO48791|2019/01/30|458|523|282|3|7|44.99|314.93|216.53
SO49147|2019/02/25|379|79|282|3|7|1308.94|9162.58|9244.79
SO49147|2019/02/25|385|79|282|3|7|600.26|4201.82|4239.54
SO49166|2019/02/28|354|546|282|3|7|1242.85|8699.95|7824.99
SO49893|2019/04/30|224|523|282|3|7|5.19|36.33|36.61
SO49893|2019/04/30|221|523|282|3|7|20.19|141.33|97.15
SO49893|2019/04/30|331|523|282|3|7|469.79|3288.53|3406.95
SO50304|2019/05/28|369|79|282|3|7|1466.01|10262.07|10631.5
SO50304|2019/05/28|448|79|282|3|7|11.99|83.93|57.72
SO50304|2019/05/28|385|79|282|3|7|600.26|4201.82|4239.54
SO50322|2019/05/31|362|546|282|3|7|1229.46|8606.22|7740.67
SO50322|2019/05/31|364|546|282|3|7|647.99|4535.93|4189.05
SO50322|2019/05/31|411|546|282|3|7|125.42|877.94|649.65
SO50322|2019/05/31|358|546|282|3|7|1229.46|8606.22|7740.67
SO51109|2019/07/11|490|302|295|8|7|32.39|226.73|291.01
SO51109|2019/07/11|237|302|295|8|7|29.99|209.93|269.45
SO51109|2019/07/11|472|302|295|8|7|38.1|266.7|166.24
SO51109|2019/07/11|579|302|295|8|7|728.91|5102.37|5286.06
SO51109|2019/07/11|565|302|295|8|7|334.06|2338.42|3230.11
SO51151|2019/07/22|467|523|282|3|7|14.69|102.83|64.12
SO51155|2019/07/24|482|482|295|8|7|5.39|37.73|23.54
SO51169|2019/07/30|490|320|295|8|7|32.39|226.73|291.01
SO51690|2019/08/01|491|663|295|8|7|32.39|226.73|291.01
SO51750|2019/08/13|225|68|295|8|7|5.39|37.73|48.46
SO51751|2019/08/13|298|687|295|8|7|809.76|5668.32|5173.29
SO51751|2019/08/13|472|687|295|8|7|38.1|266.7|166.24
SO51806|2019/08/20|222|519|296|9|7|20.99|146.93|91.6
SO51806|2019/08/20|487|519|296|9|7|32.99|230.93|143.96
SO51806|2019/08/20|465|519|296|9|7|14.69|102.83|64.12
SO51806|2019/08/20|214|519|296|9|7|20.99|146.93|91.6
SO51822|2019/08/22|472|546|282|3|7|38.1|266.7|166.24
SO51822|2019/08/22|512|546|282|3|7|218.45|1529.15|1395.63
SO51822|2019/08/22|487|546|282|3|7|32.99|230.93|143.96
SO51822|2019/08/22|357|546|282|3|7|1391.99|9743.93|8859.34
SO51822|2019/08/22|234|546|282|3|7|29.99|209.93|269.45
SO51828|2019/08/23|382|79|282|3|7|672.29|4706.03|4991.56
SO51837|2019/08/25|488|266|290|8|7|32.39|226.73|291.01
SO51875|2019/08/31|499|393|296|9|7|602.35|4216.45|4212.21
SO53454|2019/09/02|231|149|287|3|7|29.99|209.93|269.45
SO53468|2019/09/04|484|688|296|9|7|4.77|33.39|20.81
SO53468|2019/09/04|477|688|296|9|7|2.99|20.93|13.06
SO53468|2019/09/04|234|688|296|9|7|29.99|209.93|269.45
SO53502|2019/09/10|483|682|294|9|7|72|504|314.16
SO53502|2019/09/10|484|682|294|9|7|4.77|33.39|20.81
SO53502|2019/09/10|488|682|294|9|7|32.39|226.73|291.01
SO53502|2019/09/10|234|682|294|9|7|29.99|209.93|269.45
SO53505|2019/09/11|214|176|295|8|7|20.99|146.93|91.6
SO53505|2019/09/11|237|176|295|8|7|29.99|209.93|269.45
SO53505|2019/09/11|483|176|295|8|7|72|504|314.16
SO53505|2019/09/11|471|176|295|8|7|38.1|266.7|166.24
SO53505|2019/09/11|222|176|295|8|7|20.99|146.93|91.6
SO53512|2019/09/11|476|88|290|10|7|41.99|293.93|183.23
SO53520|2019/09/13|561|536|295|8|7|953.63|6675.41|10373.57
SO53520|2019/09/13|552|536|295|8|7|54.89|384.23|284.35
SO53541|2019/09/17|222|249|296|9|7|20.99|146.93|91.6
SO53565|2019/09/22|477|267|296|9|7|2.99|20.93|13.06
SO53566|2019/09/22|591|15|296|9|7|338.99|2372.93|2157.53
SO53582|2019/09/24|465|223|282|3|7|14.69|102.83|64.12
SO53615|2019/09/28|487|464|295|8|7|32.99|230.93|143.96
SO55305|2019/10/23|482|482|295|8|7|5.39|37.73|23.54
SO55309|2019/10/25|237|320|295|8|7|29.99|209.93|269.45
SO55309|2019/10/25|465|320|295|8|7|14.69|102.83|64.12
SO55309|2019/10/25|568|320|295|8|7|445.41|3117.87|3230.11
SO55324|2019/10/29|225|523|282|3|7|5.39|37.73|48.46
SO55324|2019/10/29|467|523|282|3|7|14.69|102.83|64.12
SO57012|2019/11/01|493|230|295|8|7|200.05|1400.35|1398.96
SO57012|2019/11/01|483|230|295|8|7|72|504|314.16
SO57067|2019/11/09|552|687|295|8|7|54.89|384.23|284.35
SO57067|2019/11/09|511|687|295|8|7|218.45|1529.15|1395.63
SO57075|2019/11/10|496|393|296|9|7|602.35|4216.45|4212.21
SO57075|2019/11/10|576|393|296|9|7|1430.44|10013.08|10373.57
SO57121|2019/11/18|472|79|282|3|7|38.1|266.7|166.24
SO57147|2019/11/22|471|141|296|9|7|38.1|266.7|166.24
SO57186|2019/11/29|477|546|282|3|7|2.99|20.93|13.06
SO57186|2019/11/29|517|546|282|3|7|31.58|221.06|163.61
SO57186|2019/11/29|533|546|282|3|7|149.87|1049.09|957.5
SO57186|2019/11/29|484|546|282|3|7|4.77|33.39|20.81
SO57186|2019/11/29|525|546|282|3|7|158.43|1109.01|1012.16
SO57187|2019/11/30|471|519|296|9|7|38.1|266.7|166.24
SO58906|2019/12/01|472|149|287|3|7|38.1|266.7|166.24
SO58906|2019/12/01|484|149|287|3|7|4.77|33.39|20.81
SO58906|2019/12/01|465|149|287|3|7|14.69|102.83|64.12
SO58908|2019/12/01|214|448|290|10|7|20.99|146.93|91.6
SO58908|2019/12/01|506|448|290|10|7|200.05|1400.35|1398.96
SO58908|2019/12/01|492|448|290|10|7|602.35|4216.45|4212.21
SO58915|2019/12/02|225|688|294|9|7|5.39|37.73|48.46
SO58931|2019/12/04|491|573|296|9|7|32.39|226.73|291.01
SO58931|2019/12/04|214|573|296|9|7|20.99|146.93|91.6
SO58931|2019/12/04|477|573|296|9|7|2.99|20.93|13.06
SO58931|2019/12/04|484|573|296|9|7|4.77|33.39|20.81
SO58948|2019/12/08|477|682|296|9|7|2.99|20.93|13.06
SO58951|2019/12/09|231|176|295|8|7|29.99|209.93|269.45
SO58951|2019/12/09|487|176|295|8|7|32.99|230.93|143.96
SO58951|2019/12/09|217|176|295|8|7|20.99|146.93|91.6
SO58997|2019/12/16|234|195|296|9|7|29.99|209.93|269.45
SO59028|2019/12/21|465|464|295|8|7|14.69|102.83|64.12
SO59028|2019/12/21|217|464|295|8|7|20.99|146.93|91.6
SO59064|2019/12/29|552|502|290|10|7|54.89|384.23|284.35
SO59064|2019/12/29|359|502|290|10|7|1376.99|9638.93|8763.87
SO59067|2019/12/29|222|267|296|9|7|20.99|146.93|91.6
SO59067|2019/12/29|214|267|296|9|7|20.99|146.93|91.6
SO61190|2020/01/06|465|302|295|8|7|14.69|102.83|64.12
SO61210|2020/01/14|222|523|282|3|7|20.99|146.93|91.6
SO61210|2020/01/14|477|523|282|3|7|2.99|20.93|13.06
SO61226|2020/01/18|234|591|296|9|7|29.99|209.93|269.45
SO61263|2020/01/31|471|320|295|8|7|38.1|266.7|166.24
SO61263|2020/01/31|564|320|295|8|7|1430.44|10013.08|10373.57
SO61263|2020/01/31|214|320|295|8|7|20.99|146.93|91.6
SO63171|2020/02/10|477|230|295|8|7|2.99|20.93|13.06
SO63171|2020/02/10|487|230|295|8|7|32.99|230.93|143.96
SO63171|2020/02/10|463|230|295|8|7|14.69|102.83|64.12
SO63214|2020/02/18|234|687|295|8|7|29.99|209.93|269.45
SO63214|2020/02/18|491|687|295|8|7|32.39|226.73|291.01
SO63233|2020/02/21|484|266|295|8|7|4.77|33.39|20.81
SO63233|2020/02/21|483|266|295|8|7|72|504|314.16
SO63233|2020/02/21|487|266|295|8|7|32.99|230.93|143.96
SO63233|2020/02/21|465|266|295|8|7|14.69|102.83|64.12
SO63233|2020/02/21|463|266|295|8|7|14.69|102.83|64.12
SO63233|2020/02/21|217|266|295|8|7|20.99|146.93|91.6
SO63257|2020/02/24|217|79|282|3|7|20.99|146.93|91.6
SO63291|2020/02/28|491|546|282|3|7|32.39|226.73|291.01
SO65191|2020/03/08|484|573|296|9|7|4.77|33.39|20.81
SO65191|2020/03/08|490|573|296|9|7|32.39|226.73|291.01
SO65228|2020/03/13|234|176|295|8|7|29.99|209.93|269.45
SO65250|2020/03/19|225|682|296|9|7|5.39|37.73|48.46
SO65250|2020/03/19|483|682|296|9|7|72|504|314.16
SO65250|2020/03/19|471|682|296|9|7|38.1|266.7|166.24
SO67277|2020/04/08|471|530|272|5|7|38.1|266.7|166.24
SO67277|2020/04/08|476|530|272|5|7|41.99|293.93|183.23
SO67277|2020/04/08|231|530|272|5|7|29.99|209.93|269.45
SO67277|2020/04/08|234|530|272|5|7|29.99|209.93|269.45
SO67278|2020/04/09|214|302|295|8|7|20.99|146.93|91.6
SO67278|2020/04/09|568|302|295|8|7|445.41|3117.87|3230.11
SO67278|2020/04/09|487|302|295|8|7|32.99|230.93|143.96
SO67278|2020/04/09|480|302|295|8|7|1.37|9.59|6
SO67324|2020/04/23|214|320|295|8|7|20.99|146.93|91.6
SO67347|2020/04/29|237|523|282|3|7|29.99|209.93|269.45
SO67347|2020/04/29|488|523|282|3|7|32.39|226.73|291.01
SO69444|2020/05/10|488|687|295|8|7|32.39|226.73|291.01
SO69445|2020/05/10|482|68|295|8|7|5.39|37.73|23.54
SO69454|2020/05/11|560|230|295|8|7|728.91|5102.37|5286.06
SO69503|2020/05/20|483|79|282|3|7|72|504|314.16
SO69503|2020/05/20|222|79|282|3|7|20.99|146.93|91.6
SO69511|2020/05/21|483|266|295|8|7|72|504|314.16
SO69511|2020/05/21|561|266|295|8|7|1430.44|10013.08|10373.57
SO69553|2020/05/29|471|141|294|9|7|38.1|266.7|166.24
SO69561|2020/05/31|477|546|282|3|7|2.99|20.93|13.06
SO69561|2020/05/31|533|546|282|3|7|149.87|1049.09|957.5
SO46669|2018/07/27|459|538|288|10|7|53.99|377.93|259.85
SO46669|2018/07/27|343|538|288|10|7|469.79|3288.53|3406.95
SO46669|2018/07/27|230|538|288|10|7|28.84|201.88|203.56
SO47006|2018/08/20|224|376|288|10|7|5.19|36.33|36.61
SO47006|2018/08/20|458|376|288|10|7|44.99|314.93|216.53
SO47353|2018/09/02|364|340|288|10|7|647.99|4535.93|4189.05
SO47353|2018/09/02|470|340|288|10|7|22.79|159.53|109.7
SO47447|2018/09/27|464|16|288|10|7|14.13|98.91|68
SO47447|2018/09/27|456|16|288|10|7|44.99|314.93|216.53
SO47447|2018/09/27|448|16|288|10|7|11.99|83.93|57.72
SO47451|2018/09/28|468|502|288|10|7|22.79|159.53|109.7
SO47669|2018/10/04|323|286|288|10|7|469.79|3288.53|3406.95
SO47721|2018/10/28|458|538|288|10|7|44.99|314.93|216.53
SO47721|2018/10/28|224|538|288|10|7|5.19|36.33|36.61
SO47721|2018/10/28|453|538|288|10|7|35.99|251.93|173.22
SO47721|2018/10/28|448|538|288|10|7|11.99|83.93|57.72
SO48031|2018/11/16|216|376|288|10|7|20.19|141.33|97.15
SO48386|2018/12/28|263|16|288|10|7|202.33|1416.31|1310.1
SO48389|2018/12/28|399|502|288|10|7|33.77|236.39|174.95
SO48389|2018/12/28|360|502|288|10|7|1229.46|8606.22|7740.67
SO48771|2019/01/22|448|538|288|10|7|11.99|83.93|57.72
SO48771|2019/01/22|456|538|288|10|7|44.99|314.93|216.53
SO49065|2019/02/06|233|430|288|10|7|28.84|201.88|203.56
SO49450|2019/03/03|469|340|288|10|7|22.79|159.53|109.7
SO49521|2019/03/24|397|502|288|10|7|24.29|170.03|125.85
SO49891|2019/04/28|224|538|288|10|7|5.19|36.33|36.61
SO50236|2019/05/11|448|376|288|10|7|11.99|83.93|57.72
SO51120|2019/07/15|465|196|288|10|7|14.69|102.83|64.12
SO51120|2019/07/15|467|196|288|10|7|14.69|102.83|64.12
SO51120|2019/07/15|532|196|288|10|7|149.87|1049.09|957.5
SO51763|2019/08/14|214|376|288|10|7|20.99|146.93|91.6
SO51763|2019/08/14|237|376|288|10|7|29.99|209.93|269.45
SO51763|2019/08/14|463|376|288|10|7|14.69|102.83|64.12
SO51771|2019/08/16|465|430|288|10|7|14.69|102.83|64.12
SO51771|2019/08/16|234|430|288|10|7|29.99|209.93|269.45
SO51771|2019/08/16|482|430|288|10|7|5.39|37.73|23.54
SO51771|2019/08/16|487|430|288|10|7|32.99|230.93|143.96
SO51771|2019/08/16|488|430|288|10|7|32.39|226.73|291.01
SO51771|2019/08/16|217|430|288|10|7|20.99|146.93|91.6
SO51823|2019/08/22|574|520|288|10|7|1430.44|10013.08|10373.57
SO53458|2019/09/02|568|448|288|10|7|334.06|2338.42|3230.11
SO53472|2019/09/04|243|142|288|10|7|858.9|6012.3|6080.44
SO53472|2019/09/04|605|142|288|10|7|323.99|2267.93|2405.55
SO53472|2019/09/04|477|142|288|10|7|2.99|20.93|13.06
SO53472|2019/09/04|545|142|288|10|7|24.29|170.03|125.84
SO53562|2019/09/21|234|16|288|10|7|29.99|209.93|269.45
SO53562|2019/09/21|225|16|288|10|7|5.39|37.73|48.46
SO53562|2019/09/21|606|16|288|10|7|323.99|2267.93|2405.55
SO55268|2019/10/12|516|196|288|10|7|23.48|164.36|121.65
SO55268|2019/10/12|555|196|288|10|7|63.9|447.3|331
SO55268|2019/10/12|214|196|288|10|7|20.99|146.93|91.6
SO55270|2019/10/12|225|232|288|10|7|5.39|37.73|48.46
SO57080|2019/11/11|487|376|288|10|7|32.99|230.93|143.96
SO57080|2019/11/11|472|376|288|10|7|38.1|266.7|166.24
SO57080|2019/11/11|217|376|288|10|7|20.99|146.93|91.6
SO57083|2019/11/11|477|430|288|10|7|2.99|20.93|13.06
SO57083|2019/11/11|225|430|288|10|7|5.39|37.73|48.46
SO57178|2019/11/28|491|250|288|10|7|32.39|226.73|291.01
SO57180|2019/11/28|572|520|288|10|7|445.41|3117.87|3230.11
SO57180|2019/11/28|573|520|288|10|7|1430.44|10013.08|10373.57
SO57180|2019/11/28|506|520|288|10|7|200.05|1400.35|1398.96
SO58920|2019/12/03|605|142|288|10|7|323.99|2267.93|2405.55
SO58920|2019/12/03|606|142|288|10|7|323.99|2267.93|2405.55
SO58920|2019/12/03|581|142|288|10|7|1020.59|7144.13|7577.57
SO58959|2019/12/11|588|88|288|10|7|461.69|3231.83|2938.45
SO58959|2019/12/11|476|88|288|10|7|41.99|293.93|183.23
SO59063|2019/12/29|483|16|288|10|7|72|504|314.16
SO59063|2019/12/29|606|16|288|10|7|323.99|2267.93|2405.55
SO59063|2019/12/29|487|16|288|10|7|32.99|230.93|143.96
SO61229|2020/01/20|237|196|288|10|7|29.99|209.93|269.45
SO61229|2020/01/20|491|196|288|10|7|32.39|226.73|291.01
SO61229|2020/01/20|217|196|288|10|7|20.99|146.93|91.6
SO61238|2020/01/22|482|538|288|10|7|5.39|37.73|23.54
SO61238|2020/01/22|487|538|288|10|7|32.99|230.93|143.96
SO61238|2020/01/22|477|538|288|10|7|2.99|20.93|13.06
SO63170|2020/02/10|491|376|288|10|7|32.39|226.73|291.01
SO65158|2020/03/03|572|448|288|10|7|445.41|3117.87|3230.11
SO65158|2020/03/03|472|448|288|10|7|38.1|266.7|166.24
SO65158|2020/03/03|483|448|288|10|7|72|504|314.16
SO65158|2020/03/03|214|448|288|10|7|20.99|146.93|91.6
SO65158|2020/03/03|225|448|288|10|7|5.39|37.73|48.46
SO65177|2020/03/05|477|142|288|10|7|2.99|20.93|13.06
SO65177|2020/03/05|214|142|288|10|7|20.99|146.93|91.6
SO65271|2020/03/22|605|16|288|10|7|323.99|2267.93|2405.55
SO65271|2020/03/22|490|16|288|10|7|32.39|226.73|291.01
SO67261|2020/04/03|465|34|288|10|7|14.69|102.83|64.12
SO67289|2020/04/12|472|196|288|10|7|38.1|266.7|166.24
SO67343|2020/04/29|463|538|288|10|7|14.69|102.83|64.12
SO67343|2020/04/29|237|538|288|10|7|29.99|209.93|269.45
SO67343|2020/04/29|472|538|288|10|7|38.1|266.7|166.24
SO69456|2020/05/12|476|376|288|10|7|41.99|293.93|183.23
SO69456|2020/05/12|472|376|288|10|7|38.1|266.7|166.24
SO69456|2020/05/12|471|376|288|10|7|38.1|266.7|166.24
SO69461|2020/05/13|225|430|288|10|7|5.39|37.73|48.46
SO43875|2017/08/19|347|278|285|5|7|2039.99|14279.93|13385.08
SO45300|2018/02/14|232|278|285|5|7|28.84|201.88|222.07
SO45300|2018/02/14|351|278|285|5|7|2024.99|14174.93|13286.66
SO45329|2018/02/22|345|566|285|5|7|2039.99|14279.93|13385.08
SO46045|2018/05/10|326|584|285|5|7|419.46|2936.22|2892.02
SO46056|2018/05/15|347|278|285|5|7|2039.99|14279.93|13385.08
SO46056|2018/05/15|218|278|285|5|7|5.7|39.9|23.77
SO46090|2018/05/25|345|566|285|5|7|2039.99|14279.93|13385.08
SO46090|2018/05/25|220|566|285|5|7|20.19|141.33|84.19
SO46604|2018/07/01|366|676|285|5|7|647.99|4535.93|4189.05
SO46604|2018/07/01|233|676|285|5|7|28.84|201.88|203.56
SO46630|2018/07/11|367|530|285|5|7|647.99|4535.93|4189.05
SO47026|2018/08/23|354|476|285|5|7|1242.85|8699.95|7824.99
SO47042|2018/08/25|420|566|285|5|7|141.62|991.34|733.57
SO47454|2018/09/29|216|585|285|5|7|20.19|141.33|97.15
SO47455|2018/09/29|375|170|285|5|7|1308.94|9162.58|9244.79
SO47455|2018/09/29|265|170|285|5|7|202.33|1416.31|1310.1
SO47455|2018/09/29|385|170|285|5|7|600.26|4201.82|4239.54
SO47681|2018/10/07|464|530|285|5|7|14.13|98.91|68
SO47681|2018/10/07|470|530|285|5|7|22.79|159.53|109.7
SO47681|2018/10/07|224|530|285|5|7|5.19|36.33|36.61
SO47703|2018/10/21|456|404|285|5|7|44.99|314.93|216.53
SO47993|2018/11/07|233|207|285|5|7|28.84|201.88|203.56
SO48051|2018/11/20|358|476|285|5|7|1229.46|8606.22|7740.67
SO48063|2018/11/23|230|566|285|5|7|28.84|201.88|203.56
SO48063|2018/11/23|216|566|285|5|7|20.19|141.33|97.15
SO48063|2018/11/23|236|566|285|5|7|28.84|201.88|203.56
SO48393|2018/12/29|339|170|285|5|7|469.79|3288.53|3406.95
SO48393|2018/12/29|323|170|285|5|7|469.79|3288.53|3406.95
SO48393|2018/12/29|369|170|285|5|7|1466.01|10262.07|10631.5
SO48393|2018/12/29|370|170|285|5|7|1466.01|10262.07|10631.5
SO48395|2018/12/30|233|585|285|5|7|28.84|201.88|203.56
SO49122|2019/02/18|333|531|285|5|7|469.79|3288.53|3406.95
SO49124|2019/02/18|358|476|285|5|7|1229.46|8606.22|7740.67
SO49509|2019/03/20|333|170|285|5|7|469.79|3288.53|3406.95
SO49509|2019/03/20|369|170|285|5|7|1466.01|10262.07|10631.5
SO49835|2019/04/06|470|440|285|5|7|22.79|159.53|109.7
SO49836|2019/04/06|356|530|285|5|7|1242.85|8699.95|7824.99
SO49836|2019/04/06|470|530|285|5|7|22.79|159.53|109.7
SO49836|2019/04/06|364|530|285|5|7|647.99|4535.93|4189.05
SO49865|2019/04/18|381|81|285|5|7|600.26|4201.82|4239.54
SO50276|2019/05/21|224|135|285|5|7|5.19|36.33|36.61
SO50293|2019/05/25|428|476|285|5|7|209.26|1464.82|1300.74
SO50293|2019/05/25|470|476|285|5|7|22.79|159.53|109.7
SO50306|2019/05/28|456|566|285|5|7|44.99|314.93|216.53
SO50306|2019/05/28|213|566|285|5|7|20.19|141.33|97.15
SO50726|2019/06/21|373|170|285|5|7|1308.94|9162.58|9244.79
SO50726|2019/06/21|369|170|285|5|7|1466.01|10262.07|10631.5
SO50726|2019/06/21|433|170|285|5|7|324.45|2271.15|2100.83
SO50726|2019/06/21|335|170|285|5|7|469.79|3288.53|3406.95
